Id. del pedido;Fecha del pedido;Fecha de envío;Forma de envío;Id. del cliente;Nombre del cliente;Segmento;Ciudad;Estado;País;Región;Id. del producto;Categoría;Subcategoría;Nombre del producto;Total;Cantidad;Descuento;Ganancia
MX-2016-125087;18/7/2016;22/7/2016;Estándar;DB-13330;Darío Briones;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-ET-10004214;Material de oficina;Etiquetas;Smead Etiquetas extraíbles, Duradero;363;5;0;119
MX-2016-125087;18/7/2016;22/7/2016;Estándar;DB-13330;Darío Briones;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-SO-10003513;Material de oficina;Sobres;Cameo Sobre de hebilla, Plateado;714.6;9;0;91.8
MX-2016-125087;18/7/2016;22/7/2016;Estándar;DB-13330;Darío Briones;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-CA-10004672;Material de oficina;Carpetas;Acco Perforador, Económico;803.2;4;0;64
MX-2017-118248;23/10/2017;25/10/2017;Rápido;JO-16735;Jeremías Orozco;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-PA-10003405;Material de oficina;Papel;Xerox Papel de tipo pergamino, Premium;442;5;0;88
MX-2017-118248;23/10/2017;25/10/2017;Rápido;JO-16735;Jeremías Orozco;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-GR-10001148;Material de oficina;Grapas;Stockwell Clips, Tamaños variados;226.8;3;0;56.4
MX-2017-118248;23/10/2017;25/10/2017;Rápido;JO-16735;Jeremías Orozco;Cliente;Holguín;Holguín;Cuba;Caribe;TEC-AC-10002957;Tecnología;Accesorios;Belkin Memoria USB, Negro;843;3;0;227.4
MX-2019-154802;21/7/2019;26/7/2019;Estándar;AL-11635;Antonio Lerma;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-SO-10000441;Material de oficina;Sobres;Kraft Cierre adhesivo, Reciclado;257.2;2;0;51.2
MX-2019-154802;21/7/2019;26/7/2019;Estándar;AL-11635;Antonio Lerma;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-PA-10001901;Material de oficina;Papel;Green Bar Agenda, Paquete de 12;372.4;2;0;145.2
MX-2019-154802;21/7/2019;26/7/2019;Estándar;AL-11635;Antonio Lerma;Cliente;Holguín;Holguín;Cuba;Caribe;MOB-SI-10003241;Mobiliario;Sillas;Novimex Taburete, Rojo;5482;5;0;1973
MX-2016-146262;28/10/2016;30/10/2016;Rápido;QC-20140;Queta Carmona;Empresa;Holguín;Holguín;Cuba;Caribe;TEC-AC-10001790;Tecnología;Accesorios;Belkin Teclado, Negro;2242.4;4;0;1053.6
MX-2017-128384;19/9/2017;23/9/2017;Estándar;MA-18250;Mafalda Alvarado;Empresa;Holguín;Holguín;Cuba;Caribe;TEC-TE-10002678;Tecnología;Teléfonos;Apple Base de audio, Tamaño completo;3363.6;3;0;369.6
MX-2017-128384;19/9/2017;23/9/2017;Estándar;MA-18250;Mafalda Alvarado;Empresa;Holguín;Holguín;Cuba;Caribe;TEC-CO-10002593;Tecnología;Copiadoras;Brother Fax inalámbrico, Color;12649.65;5;0.002;734.65
MX-2017-128384;19/9/2017;23/9/2017;Estándar;MA-18250;Mafalda Alvarado;Empresa;Holguín;Holguín;Cuba;Caribe;MAT-CA-10001363;Material de oficina;Carpetas;Ibico Cubierta de carpeta, Reciclado;280.2;3;0;13.8
MX-2017-128384;19/9/2017;23/9/2017;Estándar;MA-18250;Mafalda Alvarado;Empresa;Holguín;Holguín;Cuba;Caribe;MAT-SO-10004206;Material de oficina;Sobres;Kraft Sobres de uso interno, Reciclado;1219.2;4;0;475.2
MX-2016-104836;22/10/2016;26/10/2016;Estándar;RP-20245;Rafa Portillo;Cliente;Moa;Holguín;Cuba;Caribe;MAT-PA-10003315;Material de oficina;Papel;Xerox Recordadores, Premium;451;5;0;216
MX-2016-132570;1/11/2016;6/11/2016;Estándar;NA-19495;Nora Arroyo;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-CA-10004046;Material de oficina;Carpetas;Acco Cubierta de carpeta, Duradero;494;5;0;64
MX-2018-107447;29/5/2018;31/5/2018;Rápido;FM-14710;Félix Mendoza;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-CA-10004474;Material de oficina;Carpetas;Cardinal Separadores, Duradero;292;5;0;93
MX-2018-107447;29/5/2018;31/5/2018;Rápido;FM-14710;Félix Mendoza;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-GR-10000992;Material de oficina;Grapas;OIC Grapas, Paquete de 12;502.6;7;0;44.8
MX-2018-107447;29/5/2018;31/5/2018;Rápido;FM-14710;Félix Mendoza;Cliente;Holguín;Holguín;Cuba;Caribe;TEC-CO-10001522;Tecnología;Copiadoras;HP Fax, Rojo;3967.2496;2;0.002;707.2496
MX-2018-107447;29/5/2018;31/5/2018;Rápido;FM-14710;Félix Mendoza;Cliente;Holguín;Holguín;Cuba;Caribe;TEC-TE-10004444;Tecnología;Teléfonos;Samsung Teléfono inteligente, Azul;3286.4;4;0;1018.4
MX-2018-107447;29/5/2018;31/5/2018;Rápido;FM-14710;Félix Mendoza;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-SU-10004570;Material de oficina;Suministros;Fiskars Recortadora, Azul;846;3;0;67.2
MX-2018-107447;29/5/2018;31/5/2018;Rápido;FM-14710;Félix Mendoza;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-ET-10004022;Material de oficina;Etiquetas;Harbour Creations Etiquetas con códigos de color, Duradero;88.6;1;0;30
MX-2018-138422;17/9/2018;23/9/2018;Estándar;CO-12925;Coralía Olivas;Cliente;Holguín;Holguín;Cuba;Caribe;TEC-TE-10004601;Tecnología;Teléfonos;Apple Cargador, Tamaño completo;17000;4;0;2380
MX-2016-151925;22/11/2016;28/11/2016;Estándar;ML-18325;Marcos Laureano;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-PA-10000990;Material de oficina;Papel;Green Bar Cuaderno, Multicolor;624;3;0;130.8
MX-2018-130106;6/10/2018;6/10/2018;Mismo día;TJ-21265;Tito Jáquez;Empresa;Holguín;Holguín;Cuba;Caribe;MOB-MO-10001078;Mobiliario;Mobiliario;Advantus Bandeja apiladora, Surtido;1233.4;7;0;616
MX-2018-157609;23/11/2018;23/11/2018;Mismo día;NJ-19330;Nieves Jasón;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-CA-10002973;Material de oficina;Carpetas;Wilson Jones Cubierta de carpeta, Económico;223.8;3;0;10.8
MX-2018-100286;5/3/2018;9/3/2018;Estándar;SP-20950;Silvia Pérez;Empresa;Holguín;Holguín;Cuba;Caribe;MOB-MO-10001238;Mobiliario;Mobiliario;Advantus Marco, Negro;2222.4;3;0;177.6
MX-2019-132626;30/5/2019;3/6/2019;Estándar;AC-10270;Adelina Castaneda;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-ET-10004144;Material de oficina;Etiquetas;Smead Etiquetas extraíbles, Ajustable;336;6;0;63.6
MX-2018-131247;16/10/2018;20/10/2018;Estándar;TG-21055;Tamara González;Cliente;Holguín;Holguín;Cuba;Caribe;TEC-CO-10004072;Tecnología;Copiadoras;Canon Fotocopiadora personal, Digital;1894.6032;2;0.002;318.6032
MX-2018-131247;16/10/2018;20/10/2018;Estándar;TG-21055;Tamara González;Cliente;Holguín;Holguín;Cuba;Caribe;TEC-CO-10004471;Tecnología;Copiadoras;HP Tinta, Rojo;2532.924;3;0.002;831.924
MX-2018-131247;16/10/2018;20/10/2018;Estándar;TG-21055;Tamara González;Cliente;Holguín;Holguín;Cuba;Caribe;MOB-SI-10002059;Mobiliario;Sillas;SAFCO Silla de playa, Rojo;659.2;2;0;131.6
MX-2018-131247;16/10/2018;20/10/2018;Estándar;TG-21055;Tamara González;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-ET-10004915;Material de oficina;Etiquetas;Hon Etiquetas con códigos de color, Ajustable;142.8;2;0;0
MX-2018-140263;29/11/2018;4/12/2018;Estándar;EA-14185;Eugenio Aranda;Cliente;Holguín;Holguín;Cuba;Caribe;MOB-LI-10003720;Mobiliario;Librerías;Bush Vitrina, Convencional;2867.4;3;0;85.8
MX-2016-131996;4/8/2016;8/8/2016;Estándar;CA-12715;Claudio Aguilar;Empresa;Moa;Holguín;Cuba;Caribe;TEC-TE-10003902;Tecnología;Teléfonos;Apple Auriculares, Tamaño completo;1491;3;0;670.8
MX-2016-131996;4/8/2016;8/8/2016;Estándar;CA-12715;Claudio Aguilar;Empresa;Moa;Holguín;Cuba;Caribe;MAT-AR-10002284;Material de oficina;Arte;Boston Bolígrafos, Al por mayor;289.8;3;0;8.4
MX-2016-131996;4/8/2016;8/8/2016;Estándar;CA-12715;Claudio Aguilar;Empresa;Moa;Holguín;Cuba;Caribe;MAT-GR-10001064;Material de oficina;Grapas;Stockwell Cintas de goma, Al por mayor;330.6;3;0;118.8
MX-2016-131996;4/8/2016;8/8/2016;Estándar;CA-12715;Claudio Aguilar;Empresa;Moa;Holguín;Cuba;Caribe;MAT-AR-10001651;Material de oficina;Arte;Sanford Sacapuntas, Tamaños variados;773.6;4;0;224
MX-2017-150154;22/6/2017;25/6/2017;Rápido;FC-14695;Federico Callas;Empresa;Holguín;Holguín;Cuba;Caribe;MAT-AR-10002543;Material de oficina;Arte;Stanley Sacapuntas, Metal;520.8;3;0;187.2
MX-2018-139409;2/4/2018;7/4/2018;Estándar;LV-17470;Leire Velázquez;Pequeña empresa;Holguín;Holguín;Cuba;Caribe;TEC-AC-10001332;Tecnología;Accesorios;Logitech Teclado, Blanco;2810.4;6;0;55.2
MX-2019-128461;19/6/2019;25/6/2019;Estándar;EC-13840;Elisa Collazo;Empresa;Holguín;Holguín;Cuba;Caribe;TEC-TE-10002629;Tecnología;Teléfonos;Samsung Auriculares, Al por mayor;1465.8;3;0;513
MX-2019-128461;19/6/2019;25/6/2019;Estándar;EC-13840;Elisa Collazo;Empresa;Holguín;Holguín;Cuba;Caribe;TEC-AC-10001300;Tecnología;Accesorios;SanDisk Tarjeta de memoria, Negro;2252.4;3;0;787.8
MX-2018-110079;19/12/2018;25/12/2018;Estándar;TG-21055;Tamara González;Cliente;Holguín;Holguín;Cuba;Caribe;MAT-ET-10002880;Material de oficina;Etiquetas;Novimex Etiquetas para carpetas de archivos, Rojo;322.8;6;0;124.8
MX-2017-121006;9/11/2017;13/11/2017;Estándar;ES-14200;Emanuel Saucedo;Pequeña empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-SU-10003943;Material de oficina;Suministros;Fiskars Regla, Acero;461;5;0;101
MX-2018-130785;18/7/2018;18/7/2018;Mismo día;GD-15505;Gustavo Dávila;Cliente;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-ET-10004097;Material de oficina;Etiquetas;Novimex Etiquetas para documentos legales, Rojo;343;5;0;48
MX-2017-107909;18/8/2017;20/8/2017;Rápido;AL-11215;Anya Leyva;Pequeña empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MOB-MO-10003615;Mobiliario;Mobiliario;Deflect-O Marco de foto, Surtido;2078.4;6;0;852
MX-2017-107909;18/8/2017;20/8/2017;Rápido;AL-11215;Anya Leyva;Pequeña empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MOB-ME-10002413;Mobiliario;Mesas;Barricks Mesa de madera, Blanco;2768.64;1;0.2;968.84
MX-2016-131009;12/11/2016;16/11/2016;Estándar;CS-13090;Cora Sánchez;Cliente;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-GR-10001101;Material de oficina;Grapas;Accos Pasadores, Tamaños variados;159.6;2;0;68.4
MX-2018-132906;11/6/2018;13/6/2018;Rápido;MM-18220;Maya Méndez;Cliente;Huehuetenango;Huehuetenango;Guatemala;Centro;MOB-MO-10004035;Mobiliario;Mobiliario;Deflect-O Marco de foto, Premium;1010.4;3;0;495
MX-2016-143168;20/12/2016;25/12/2016;Rápido;KL-17290;Kevin Lucio;Pequeña empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;TEC-TE-10003591;Tecnología;Teléfonos;Samsung Auriculares, Tamaños variados;3042;6;0;850.8
MX-2016-143168;20/12/2016;25/12/2016;Rápido;KL-17290;Kevin Lucio;Pequeña empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-ET-10004911;Material de oficina;Etiquetas;Novimex Etiquetas de envío, Rojo;288;4;0;132
MX-2016-143168;20/12/2016;25/12/2016;Rápido;KL-17290;Kevin Lucio;Pequeña empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-PA-10002218;Material de oficina;Papel;Eaton Recordadores, Premium;1190.8;13;0;70.2
MX-2016-143168;20/12/2016;25/12/2016;Rápido;KL-17290;Kevin Lucio;Pequeña empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;TEC-CO-10001522;Tecnología;Copiadoras;HP Fax, Rojo;3967.2496;2;0.002;707.2496
MX-2019-147270;25/12/2019;27/12/2019;Urgente;CV-12430;Casimira Villegas;Pequeña empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;TEC-TE-10001615;Tecnología;Teléfonos;Nokia Cargador, Azul;8480.8;2;0;3307.2
MX-2019-117324;7/1/2019;11/1/2019;Estándar;AV-10030;Adán Vera;Empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MOB-SI-10004087;Mobiliario;Sillas;Office Star Taburete, 2;2349.2;2;0;281.6
MX-2016-164973;27/4/2016;29/4/2016;Urgente;CA-12310;Camelia Almanza;Empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MOB-MO-10004936;Mobiliario;Mobiliario;Deflect-O Bandeja apiladora, Premium;318.8;2;0;73.2
MX-2016-164973;27/4/2016;29/4/2016;Urgente;CA-12310;Camelia Almanza;Empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-ET-10002466;Material de oficina;Etiquetas;Novimex Etiquetas con códigos de color, Rojo;489.6;6;0;68.4
MX-2019-132003;10/11/2019;16/11/2019;Estándar;CM-12295;Celso Meza;Cliente;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-AL-10001369;Material de oficina;Almacenamiento;Rogers Caja, Metal;460.8;3;0;87
MX-2017-122952;19/12/2017;25/12/2017;Estándar;NA-19510;Norma Alemán;Pequeña empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-PA-10000633;Material de oficina;Papel;Enermax Agenda, Premium;1650;11;0;594
MX-2018-166611;16/10/2018;21/10/2018;Estándar;LL-17845;Lidia Laureano;Cliente;Huehuetenango;Huehuetenango;Guatemala;Centro;MOB-LI-10001989;Mobiliario;Librerías;Dania Vitrina, Blanco;2879.4;3;0;460.2
MX-2018-166611;16/10/2018;21/10/2018;Estándar;LL-17845;Lidia Laureano;Cliente;Huehuetenango;Huehuetenango;Guatemala;Centro;TEC-CO-10003478;Tecnología;Copiadoras;Hewlett Fotocopiadora personal, Rojo;2843.7012;3;0.002;221.7012
MX-2018-166611;16/10/2018;21/10/2018;Estándar;LL-17845;Lidia Laureano;Cliente;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-CA-10001628;Material de oficina;Carpetas;Avery Perforador, Reciclado;564.6;3;0;45
MX-2019-111591;16/9/2019;20/9/2019;Rápido;RC-20605;Rocío Chávez;Cliente;Huehuetenango;Huehuetenango;Guatemala;Centro;TEC-AC-10001332;Tecnología;Accesorios;Logitech Teclado, Blanco;1405.2;3;0;27.6
MX-2019-138394;7/8/2019;14/8/2019;Estándar;CR-12835;Cornelio Reina;Empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-PA-10004776;Material de oficina;Papel;Enermax Papel de tipo pergamino, Paquete de 12;260.4;2;0;72.8
MX-2019-138394;7/8/2019;14/8/2019;Estándar;CR-12835;Cornelio Reina;Empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;TEC-AC-10000836;Tecnología;Accesorios;Enermax Router, Económico;10333.2;6;0;1755.6
MX-2019-138394;7/8/2019;14/8/2019;Estándar;CR-12835;Cornelio Reina;Empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MOB-MO-10001574;Mobiliario;Mobiliario;Tenex Bandeja apiladora, Premium;318;2;0;6
MX-2019-138394;7/8/2019;14/8/2019;Estándar;CR-12835;Cornelio Reina;Empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-AR-10004588;Material de oficina;Arte;Boston Rotuladores, Al por mayor;355.2;2;0;49.6
MX-2019-138394;7/8/2019;14/8/2019;Estándar;CR-12835;Cornelio Reina;Empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-SO-10001382;Material de oficina;Sobres;Kraft Paquetes, Plateado;801;3;0;376.2
MX-2019-137323;9/6/2019;14/6/2019;Estándar;MU-18955;Montano Uribarri;Pequeña empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MOB-SI-10000248;Mobiliario;Sillas;Office Star Silla plegable, Ajustable;1884;3;0;376.8
MX-2019-164434;5/6/2019;9/6/2019;Rápido;PE-20125;Pura Esquivel;Pequeña empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;MOB-SI-10000713;Mobiliario;Sillas;SAFCO Sillón, 2;3091.2;1;0;278.2
MX-2019-164434;5/6/2019;9/6/2019;Rápido;PE-20125;Pura Esquivel;Pequeña empresa;Huehuetenango;Huehuetenango;Guatemala;Centro;TEC-AC-10001790;Tecnología;Accesorios;Belkin Teclado, Negro;1121.2;2;0;526.8
MX-2019-106964;10/10/2019;16/10/2019;Estándar;MR-18550;Mateo Rodríguez;Cliente;Huehuetenango;Huehuetenango;Guatemala;Centro;MAT-AL-10004135;Material de oficina;Almacenamiento;Tenex Archivador móvil, Tamaño completo;4472;5;0;1475
MX-2019-106964;10/10/2019;16/10/2019;Estándar;MR-18550;Mateo Rodríguez;Cliente;Huehuetenango;Huehuetenango;Guatemala;Centro;MOB-SI-10003241;Mobiliario;Sillas;Novimex Taburete, Rojo;6578.4;6;0;2367.6
MX-2019-114552;26/5/2019;2/6/2019;Estándar;AB-10045;Adolfo Barraza;Empresa;Neiva;Huila;Colombia;Sur;MAT-SU-10002240;Material de oficina;Suministros;Acme Cúter, Industrial;788.4;3;0;181.2
MX-2019-114552;26/5/2019;2/6/2019;Estándar;AB-10045;Adolfo Barraza;Empresa;Neiva;Huila;Colombia;Sur;MOB-MO-10000239;Mobiliario;Mobiliario;Rubvermaid Tope para puertas, Surtido;584.8;2;0;274.8
MX-2017-118031;15/12/2017;18/12/2017;Urgente;DC-13405;Dora Cintas;Cliente;Neiva;Huila;Colombia;Sur;TEC-CO-10001781;Tecnología;Copiadoras;Sharp Fotocopiadora con fax, Rojo;4439.104;4;0.002;1636.704
MX-2017-106544;4/1/2017;7/1/2017;Rápido;LL-17845;Lidia Laureano;Cliente;Pitalito;Huila;Colombia;Sur;MAT-AL-10000684;Material de oficina;Almacenamiento;Eldon Carpetas, Metal;535;5;0;203
US-2018-131975;19/6/2018;25/6/2018;Estándar;CO-12670;Cira Ornelas;Cliente;Chincha Alta;Ica;Perú;Sur;MAT-CA-10001363;Material de oficina;Carpetas;Ibico Cubierta de carpeta, Reciclado;224.16;4;0.4;-131.04
US-2018-131975;19/6/2018;25/6/2018;Estándar;CO-12670;Cira Ornelas;Cliente;Chincha Alta;Ica;Perú;Sur;MOB-ME-10003824;Mobiliario;Mesas;Bevis Mesa de madera, Negro;2134.44;2;0.7;-3415.16
US-2018-131975;19/6/2018;25/6/2018;Estándar;CO-12670;Cira Ornelas;Cliente;Chincha Alta;Ica;Perú;Sur;MAT-EL-10004163;Material de oficina;Electrodomésticos;Hamilton Beach Batidora, Plateado;574.32;2;0.4;-258.48
US-2018-131975;19/6/2018;25/6/2018;Estándar;CO-12670;Cira Ornelas;Cliente;Chincha Alta;Ica;Perú;Sur;TEC-CO-10001377;Tecnología;Copiadoras;HP Fax inalámbrico, Color;5767.112;4;0.402;-501.688
US-2018-131975;19/6/2018;25/6/2018;Estándar;CO-12670;Cira Ornelas;Cliente;Chincha Alta;Ica;Perú;Sur;MAT-ET-10002669;Material de oficina;Etiquetas;Hon Etiquetas extraíbles, Blanco;82.08;2;0.4;-35.92
US-2018-131975;19/6/2018;25/6/2018;Estándar;CO-12670;Cira Ornelas;Cliente;Chincha Alta;Ica;Perú;Sur;MAT-AR-10001135;Material de oficina;Arte;Sanford Lienzos, Tamaños variados;1288.8;6;0.4;-516
MX-2017-134215;25/7/2017;28/7/2017;Rápido;ET-13930;Emilio Tejeda;Cliente;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;TEC-TE-10003591;Tecnología;Teléfonos;Samsung Auriculares, Tamaños variados;3549;7;0;992.6
MX-2019-121104;6/1/2019;13/1/2019;Estándar;DR-13615;Domingo Rivero;Cliente;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-SO-10000132;Material de oficina;Sobres;Kraft Sobre empresarial, Plateado;1507.2;12;0;103.2
MX-2017-150770;13/6/2017;16/6/2017;Urgente;IO-16315;Imanol Orellana;Cliente;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-PA-10001472;Material de oficina;Papel;Green Bar Material de oficina, Premium;1935.6;6;0;76.8
MX-2016-161494;4/11/2016;7/11/2016;Rápido;EB-14005;Emilia Becerra;Pequeña empresa;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;TEC-TE-10001721;Tecnología;Teléfonos;Nokia Auriculares, Al por mayor;2928;6;0;673.2
MX-2018-144190;6/12/2018;6/12/2018;Mismo día;GB-15415;Grecia Batista;Cliente;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;TEC-AC-10002320;Tecnología;Accesorios;Logitech Tarjeta de memoria, Económico;3446;5;0;930
MX-2018-144190;6/12/2018;6/12/2018;Mismo día;GB-15415;Grecia Batista;Cliente;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MOB-MO-10002501;Mobiliario;Mobiliario;Deflect-O Bandeja apiladora, Duradero;595.2;4;0;142.4
MX-2018-144190;6/12/2018;6/12/2018;Mismo día;GB-15415;Grecia Batista;Cliente;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-SU-10001190;Material de oficina;Suministros;Elite Abrecartas, Azul;910;5;0;145
MX-2018-116456;6/11/2018;10/11/2018;Rápido;CE-13150;Cintia Escobar;Empresa;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-AR-10004891;Material de oficina;Arte;Sanford Rotuladores, Metal;490.2;3;0;93
MX-2018-116456;6/11/2018;10/11/2018;Rápido;CE-13150;Cintia Escobar;Empresa;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-CA-10004902;Material de oficina;Carpetas;Avery Cubierta de carpeta, Reciclado;304.8;4;0;143.2
MX-2017-169761;19/1/2017;21/1/2017;Rápido;IO-16315;Imanol Orellana;Cliente;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-SO-10001188;Material de oficina;Sobres;Ames Cierre adhesivo, Reciclado;349.8;3;0;90.6
MX-2017-169761;19/1/2017;21/1/2017;Rápido;IO-16315;Imanol Orellana;Cliente;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-PA-10002682;Material de oficina;Papel;Green Bar Recordadores, Multicolor;979.2;8;0;273.6
MX-2017-169761;19/1/2017;21/1/2017;Rápido;IO-16315;Imanol Orellana;Cliente;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-EL-10004620;Material de oficina;Electrodomésticos;KitchenAid Microondas, Plateado;6221.4;3;0;2986.2
MX-2017-169761;19/1/2017;21/1/2017;Rápido;IO-16315;Imanol Orellana;Cliente;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-EL-10000027;Material de oficina;Electrodomésticos;Cuisinart Molinillo de café, Negro;253.6;1;0;35.4
MX-2017-158904;6/6/2017;6/6/2017;Mismo día;NL-19525;Núria Laureano;Empresa;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-SU-10003996;Material de oficina;Suministros;Stiletto Cizallas, Azul;320.6;1;0;92.8
MX-2019-115518;11/2/2019;15/2/2019;Estándar;LC-17440;Lara Cantú;Empresa;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-PA-10000553;Material de oficina;Papel;SanDisk Agenda, Premium;476.4;3;0;152.4
MX-2019-115518;11/2/2019;15/2/2019;Estándar;LC-17440;Lara Cantú;Empresa;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-GR-10000952;Material de oficina;Grapas;Stockwell Clips, Tamaños variados;146;2;0;56.8
MX-2019-115518;11/2/2019;15/2/2019;Estándar;LC-17440;Lara Cantú;Empresa;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MOB-MO-10001134;Mobiliario;Mobiliario;Advantus Reloj, Duradero;1614;5;0;322
US-2018-103051;5/11/2018;11/11/2018;Estándar;UR-21400;Unai Reynoso;Cliente;Ocotlán;Jalisco;México;Norte;MOB-SI-10004577;Mobiliario;Sillas;Office Star Silla plegable, Rojo;2445.6;5;0.2;-275.4
US-2018-103051;5/11/2018;11/11/2018;Estándar;UR-21400;Unai Reynoso;Cliente;Ocotlán;Jalisco;México;Norte;MAT-AR-10004786;Material de oficina;Arte;Sanford Bolígrafos, Metal;164.8;2;0;22.8
MX-2017-163272;7/5/2017;11/5/2017;Estándar;JR-16615;Judit Rodríguez;Empresa;Tlaquepaque;Jalisco;México;Norte;TEC-CO-10004452;Tecnología;Copiadoras;Brother Fotocopiadora, 2;3490.2056;2;0.002;657.4056
MX-2017-163272;7/5/2017;11/5/2017;Estándar;JR-16615;Judit Rodríguez;Empresa;Tlaquepaque;Jalisco;México;Norte;MAT-ET-10001984;Material de oficina;Etiquetas;Avery Etiquetas para documentos legales, Duradero;234.6;3;0;93.6
MX-2017-163272;7/5/2017;11/5/2017;Estándar;JR-16615;Judit Rodríguez;Empresa;Tlaquepaque;Jalisco;México;Norte;MAT-SO-10000960;Material de oficina;Sobres;Kraft Sobre de tipo Manila, 50;706.4;4;0;70.4
MX-2019-102351;19/11/2019;24/11/2019;Estándar;CB-12445;Ciro Becerra;Cliente;Zapopan;Jalisco;México;Norte;MAT-SO-10001188;Material de oficina;Sobres;Ames Cierre adhesivo, Reciclado;583;5;0;151
MX-2019-118584;9/10/2019;16/10/2019;Estándar;CO-12490;Carmelo Ortega;Empresa;Guadalajara;Jalisco;México;Norte;MAT-AL-10002889;Material de oficina;Almacenamiento;Eldon Archivador móvil, Industrial;2567.4;3;0;0
MX-2016-109414;15/9/2016;21/9/2016;Estándar;CA-12310;Camelia Almanza;Empresa;Guadalajara;Jalisco;México;Norte;MOB-SI-10000410;Mobiliario;Sillas;Harbour Creations Taburete, Rojo;960.64;1;0.2;108.04
MX-2016-109414;15/9/2016;21/9/2016;Estándar;CA-12310;Camelia Almanza;Empresa;Guadalajara;Jalisco;México;Norte;MAT-CA-10003037;Material de oficina;Carpetas;Cardinal Perforador, Reciclado;1166.4;6;0;0
MX-2016-109414;15/9/2016;21/9/2016;Estándar;CA-12310;Camelia Almanza;Empresa;Guadalajara;Jalisco;México;Norte;MAT-AL-10003207;Material de oficina;Almacenamiento;Eldon Bandejas, Industrial;323;1;0;138.8
